,unique_id,ds,y
51859,D91,78,1962.0
51860,D91,79,1938.0
51861,D91,80,1940.0
51862,D91,81,1952.0
51863,D91,82,1941.0
51864,D91,83,1955.0
51865,D91,84,1957.0
51866,D91,85,1953.0
51867,D91,86,1977.0
51868,D91,87,1967.0
51869,D91,88,1942.0
51870,D91,89,1931.0
51871,D91,90,1932.0
51872,D91,91,1932.0
51873,D91,92,1854.0
51874,D91,93,1774.0
51875,D91,94,1903.0
51876,D91,95,1830.0
51877,D91,96,1918.0
51878,D91,97,1906.0
51879,D91,98,1836.0
51880,D91,99,1872.0
51881,D91,100,1867.0
51882,D91,101,1797.0
51883,D91,102,1768.0
51884,D91,103,1818.0
51885,D91,104,1818.0
51886,D91,105,1717.0
51887,D91,106,1688.0
51888,D91,107,1695.0
51889,D91,108,1715.0
51890,D91,109,1727.0
51891,D91,110,1744.0
51892,D91,111,1651.0
51893,D91,112,1611.0
51894,D91,113,1621.0
51895,D91,114,1569.0
51896,D91,115,1559.0
51897,D91,116,1549.0
51898,D91,117,1541.0
51899,D91,118,1500.0
51900,D91,119,1524.0
51901,D91,120,1499.0
51902,D91,121,1488.0
51903,D91,122,1484.0
51904,D91,123,1494.0
51905,D91,124,1414.0
51906,D91,125,1390.0
51907,D91,126,1308.0
51908,D91,127,1213.0
51909,D91,128,1229.0
51910,D91,129,1285.0
51911,D91,130,1179.0
51912,D91,131,1231.0
51913,D91,132,1302.0
51914,D91,133,1263.0
51915,D91,134,1316.0
51916,D91,135,1290.0
51917,D91,136,1268.0
51918,D91,137,1357.0
51919,D91,138,1387.0
51920,D91,139,1338.0
51921,D91,140,1311.0
51922,D91,141,1325.0
51923,D91,142,1284.0
51924,D91,143,1297.0
51925,D91,144,1328.0
51926,D91,145,1332.0
51927,D91,146,1390.0
51928,D91,147,1435.0
51929,D91,148,1377.0
51930,D91,149,1410.0
51931,D91,150,1414.0
51932,D91,151,1444.0
51933,D91,152,1424.0
51934,D91,153,1441.0
51935,D91,154,1444.0
51936,D91,155,1425.0
51937,D91,156,1426.0
51938,D91,157,1414.0
51939,D91,158,1450.0
51940,D91,159,1487.0
51941,D91,160,1473.0
51942,D91,161,1467.0
51943,D91,162,1441.0
51944,D91,163,1424.0
51945,D91,164,1456.0
51946,D91,165,1439.0
51947,D91,166,1485.0
51948,D91,167,1479.0
51949,D91,168,1442.0
51950,D91,169,1467.0
51951,D91,170,1500.0
51952,D91,171,1448.0
51953,D91,172,1456.0
51954,D91,173,1441.0
51955,D91,174,1412.0
51956,D91,175,1399.0
51957,D91,176,1402.0
51958,D91,177,1368.0
51959,D91,178,1343.0
51960,D91,179,1357.0
51961,D91,180,1386.0
51962,D91,181,1392.0
51963,D91,182,1436.0
51964,D91,183,1428.0
51965,D91,184,1464.0
51966,D91,185,1454.0
51967,D91,186,1438.0
51968,D91,187,1431.0
51969,D91,188,1424.0
51970,D91,189,1442.0
51971,D91,190,1518.0
51972,D91,191,1484.0
51973,D91,192,1489.0
51974,D91,193,1470.0
51975,D91,194,1511.0
51976,D91,195,1523.0
51977,D91,196,1567.0
51978,D91,197,1528.0
51979,D91,198,1529.0
51980,D91,199,1535.0
51981,D91,200,1543.0
51982,D91,201,1541.0
51983,D91,202,1517.0
51984,D91,203,1489.0
51985,D91,204,1543.0
51986,D91,205,1598.0
51987,D91,206,1586.0
51988,D91,207,1611.0
51989,D91,208,1623.0
51990,D91,209,1617.0
51991,D91,210,1624.0
51992,D91,211,1597.0
51993,D91,212,1604.0
51994,D91,213,1597.0
51995,D91,214,1585.0
51996,D91,215,1622.0
51997,D91,216,1597.0
51998,D91,217,1570.0
51999,D91,218,1573.0
52000,D91,219,1584.0
52001,D91,220,1572.0
52002,D91,221,1560.0
52003,D91,222,1563.0
52004,D91,223,1611.0
52005,D91,224,1634.0
52006,D91,225,1616.0
52007,D91,226,1600.0
52008,D91,227,1613.0
52009,D91,228,1607.0
52010,D91,229,1579.0
52011,D91,230,1554.0
52012,D91,231,1593.0
52013,D91,232,1614.0
52014,D91,233,1595.0
52015,D91,234,1589.0
52016,D91,235,1580.0
52017,D91,236,1568.0
52018,D91,237,1552.0
52019,D91,238,1554.0
52020,D91,239,1574.0
52021,D91,240,1540.0
52022,D91,241,1547.0
52023,D91,242,1530.0
52024,D91,243,1551.0
52025,D91,244,1523.0
52026,D91,245,1509.0
52027,D91,246,1516.0
52028,D91,247,1547.0
52029,D91,248,1479.0
52030,D91,249,1514.0
52031,D91,250,1539.0
52032,D91,251,1529.0
52033,D91,252,1528.0
52034,D91,253,1520.0
52035,D91,254,1489.0
52036,D91,255,1466.0
52037,D91,256,1418.0
52038,D91,257,1436.0
52039,D91,258,1429.0
52040,D91,259,1435.0
52041,D91,260,1437.0
52042,D91,261,1395.0
52043,D91,262,1404.0
52044,D91,263,1410.0
52045,D91,264,1441.0
52046,D91,265,1424.0
52047,D91,266,1450.0
52048,D91,267,1449.0
52049,D91,268,1464.0
52050,D91,269,1500.0
52051,D91,270,1522.0
52052,D91,271,1576.0
52053,D91,272,1561.0
52054,D91,273,1597.0
52055,D91,274,1615.0
52056,D91,275,1612.0
52057,D91,276,1602.0
52058,D91,277,1589.0
52059,D91,278,1607.0
52060,D91,279,1615.0
52061,D91,280,1563.0
52062,D91,281,1592.0
52063,D91,282,1595.0
52064,D91,283,1563.0
52065,D91,284,1544.0
52066,D91,285,1521.0
52067,D91,286,1501.0
52068,D91,287,1502.0
52069,D91,288,1549.0
52070,D91,289,1521.0
52071,D91,290,1526.0
52072,D91,291,1513.0
52073,D91,292,1445.0
52074,D91,293,1459.0
52075,D91,294,1461.0
52076,D91,295,1453.0
52077,D91,296,1482.0
52078,D91,297,1506.0
52079,D91,298,1519.0
52080,D91,299,1479.0
52081,D91,300,1503.0
52082,D91,301,1475.0
52083,D91,302,1561.0
52084,D91,303,1606.0
52085,D91,304,1620.0
52086,D91,305,1644.0
52087,D91,306,1650.0
52088,D91,307,1694.0
52089,D91,308,1719.0
52090,D91,309,1709.0
52091,D91,310,1748.0
52092,D91,311,1768.0
52093,D91,312,1732.0
52094,D91,313,1738.0
52095,D91,314,1722.0
52096,D91,315,1691.0
52097,D91,316,1677.0
52098,D91,317,1689.0
52099,D91,318,1660.0
52100,D91,319,1653.0
52101,D91,320,1655.0
52102,D91,321,1660.0
52103,D91,322,1683.0
52104,D91,323,1729.0
52105,D91,324,1712.0
52106,D91,325,1663.0
52107,D91,326,1690.0
52108,D91,327,1662.0
52109,D91,328,1676.0
52110,D91,329,1637.0
52111,D91,330,1620.0
52112,D91,331,1610.0
52113,D91,332,1591.0
52114,D91,333,1599.0
52115,D91,334,1581.0
52116,D91,335,1571.0
52117,D91,336,1589.0
52118,D91,337,1574.0
52119,D91,338,1566.0
52120,D91,339,1583.0
52121,D91,340,1671.0
52122,D91,341,1697.0
52123,D91,342,1694.0
52124,D91,343,1671.0
52125,D91,344,1704.0
52126,D91,345,1687.0
52127,D91,346,1685.0
52128,D91,347,1805.0
52129,D91,348,1803.0
52130,D91,349,1799.0
52131,D91,350,1792.0
52132,D91,351,1765.0
52133,D91,352,1710.0
52134,D91,353,1675.0
52135,D91,354,1749.0
52136,D91,355,1755.0
52137,D91,356,1753.0
52138,D91,357,1754.0
52139,D91,358,1770.0
52140,D91,359,1757.0
52141,D91,360,1753.0
52142,D91,361,1753.0
52143,D91,362,1726.0
52144,D91,363,1720.0
52145,D91,364,1734.0
52146,D91,365,1749.0
52147,D91,366,1766.0
52148,D91,367,1780.0
52149,D91,368,1742.0
52150,D91,369,1740.0
52151,D91,370,1712.0
52152,D91,371,1706.0
52153,D91,372,1627.0
52154,D91,373,1586.0
52155,D91,374,1593.0
52156,D91,375,1604.0
52157,D91,376,1600.0
52158,D91,377,1643.0
52159,D91,378,1644.0
52160,D91,379,1674.0
52161,D91,380,1690.0
52162,D91,381,1675.0
52163,D91,382,1676.0
52164,D91,383,1604.0
52165,D91,384,1608.0
52166,D91,385,1569.0
52167,D91,386,1555.0
52168,D91,387,1566.0
52169,D91,388,1623.0
52170,D91,389,1584.0
52171,D91,390,1602.0
52172,D91,391,1574.0
52173,D91,392,1615.0
52174,D91,393,1650.0
52175,D91,394,1640.0
52176,D91,395,1668.0
52177,D91,396,1632.0
52178,D91,397,1649.0
52179,D91,398,1660.0
52180,D91,399,1666.0
52181,D91,400,1686.0
52182,D91,401,1673.0
52183,D91,402,1647.0
52184,D91,403,1663.0
52185,D91,404,1648.0
52186,D91,405,1631.0
52187,D91,406,1602.0
52188,D91,407,1579.0
52189,D91,408,1530.0
52190,D91,409,1532.0
52191,D91,410,1551.0
52192,D91,411,1592.0
52193,D91,412,1603.0
52194,D91,413,1596.0
52195,D91,414,1575.0
52196,D91,415,1549.0
52197,D91,416,1568.0
52198,D91,417,1573.0
52199,D91,418,1576.0
52200,D91,419,1590.0
52201,D91,420,1625.0
52202,D91,421,1615.0
52203,D91,422,1607.0
52204,D91,423,1600.0
52205,D91,424,1596.0
52206,D91,425,1617.0
52207,D91,426,1604.0
52208,D91,427,1626.0
52209,D91,428,1611.0
52210,D91,429,1630.0
52211,D91,430,1602.0
52212,D91,431,1648.0
52213,D91,432,1676.0
52214,D91,433,1689.0
52215,D91,434,1705.0
52216,D91,435,1717.0
52217,D91,436,1713.0
52218,D91,437,1715.0
52219,D91,438,1708.0
52220,D91,439,1698.0
52221,D91,440,1698.0
52222,D91,441,1699.0
52223,D91,442,1678.0
52224,D91,443,1639.0
52225,D91,444,1638.0
52226,D91,445,1651.0
52227,D91,446,1633.0
52228,D91,447,1594.0
52229,D91,448,1582.0
52230,D91,449,1545.0
52231,D91,450,1577.0
52232,D91,451,1563.0
52233,D91,452,1526.0
52234,D91,453,1536.0
52235,D91,454,1540.0
52236,D91,455,1515.0
52237,D91,456,1523.0
52238,D91,457,1544.0
52239,D91,458,1565.0
52240,D91,459,1572.0
52241,D91,460,1587.0
52242,D91,461,1616.0
52243,D91,462,1636.0
52244,D91,463,1684.0
52245,D91,464,1710.0
52246,D91,465,1706.0
52247,D91,466,1712.0
52248,D91,467,1705.0
52249,D91,468,1689.0
52250,D91,469,1671.0
52251,D91,470,1680.0
52252,D91,471,1636.0
52253,D91,472,1622.0
52254,D91,473,1570.0
52255,D91,474,1551.0
52256,D91,475,1531.0
52257,D91,476,1525.0
52258,D91,477,1549.0
52259,D91,478,1527.0
52260,D91,479,1563.0
52261,D91,480,1551.0
52262,D91,481,1569.0
52263,D91,482,1577.0
52264,D91,483,1579.0
52265,D91,484,1591.0
52266,D91,485,1576.0
52267,D91,486,1591.0
52268,D91,487,1552.0
52269,D91,488,1554.0
52270,D91,489,1577.0
52271,D91,490,1594.0
52272,D91,491,1597.0
52273,D91,492,1621.0
52274,D91,493,1638.0
52275,D91,494,1649.0
52276,D91,495,1663.0
52277,D91,496,1636.0
52278,D91,497,1626.0
52279,D91,498,1638.0
52280,D91,499,1630.0
52281,D91,500,1643.0
52282,D91,501,1665.0
52283,D91,502,1632.0
52284,D91,503,1647.0
52285,D91,504,1699.0
52286,D91,505,1704.0
52287,D91,506,1697.0
52288,D91,507,1686.0
52289,D91,508,1737.0
52290,D91,509,1761.0
52291,D91,510,1764.0
52292,D91,511,1801.0
52293,D91,512,1836.0
52294,D91,513,1835.0
52295,D91,514,1855.0
52296,D91,515,1842.0
52297,D91,516,1837.0
52298,D91,517,1833.0
52299,D91,518,1840.0
52300,D91,519,1864.0
52301,D91,520,1875.0
52302,D91,521,1855.0
52303,D91,522,1834.0
52304,D91,523,1835.0
52305,D91,524,1821.0
52306,D91,525,1834.0
52307,D91,526,1858.0
52308,D91,527,1808.0
52309,D91,528,1811.0
52310,D91,529,1860.0
52311,D91,530,1895.0
52312,D91,531,1866.0
52313,D91,532,1923.0
52314,D91,533,1920.0
52315,D91,534,1916.0
52316,D91,535,1938.0
52317,D91,536,1943.0
52318,D91,537,1898.0
52319,D91,538,1939.0
52320,D91,539,1961.0
52321,D91,540,1985.0
52322,D91,541,1948.0
52323,D91,542,1965.0
52324,D91,543,1981.0
52325,D91,544,1957.0
52326,D91,545,1983.0
52327,D91,546,1969.0
52328,D91,547,1982.0
52329,D91,548,2014.0
52330,D91,549,2051.0
52331,D91,550,2065.0
52332,D91,551,2121.0
52333,D91,552,2103.0
52334,D91,553,2076.0
52335,D91,554,2057.0
52336,D91,555,2044.0
52337,D91,556,2024.0
52338,D91,557,2021.0
52339,D91,558,2085.0
52340,D91,559,2054.0
52341,D91,560,2045.0
52342,D91,561,2018.0
52343,D91,562,2035.0
52344,D91,563,2072.0
52345,D91,564,2053.0
52346,D91,565,2086.0
52347,D91,566,2096.0
52348,D91,567,2121.0
52349,D91,568,2109.0
52350,D91,569,2107.0
52351,D92,1,1500.0
52352,D92,2,2012.0
52353,D92,3,2021.0
52354,D92,4,2003.0
52355,D92,5,1998.0
52356,D92,6,2017.0
52357,D92,7,2010.0
52358,D92,8,2005.0
52359,D92,9,1994.0
52360,D92,10,1944.0
52361,D92,11,1979.0
52362,D92,12,1950.0
52363,D92,13,1921.0
52364,D92,14,1942.0
52365,D92,15,1949.0
52366,D92,16,1877.0
52367,D92,17,1918.0
52368,D92,18,1905.0
52369,D92,19,1833.0
52370,D92,20,1847.0
52371,D92,21,1887.0
52372,D92,22,1946.0
52373,D92,23,1989.0
52374,D92,24,2057.0
52375,D92,25,1986.0
52376,D92,26,1966.0
52377,D92,27,1914.0
52378,D92,28,1965.0
52379,D92,29,2106.0
52380,D92,30,2262.0
52381,D92,31,2174.0
52382,D92,32,2175.0
52383,D92,33,2201.0
52384,D92,34,2196.0
52385,D92,35,2140.0
52386,D92,36,2132.0
52387,D92,37,2138.0
52388,D92,38,2127.0
52389,D92,39,2113.0
52390,D92,40,2110.0
52391,D92,41,2125.0
52392,D92,42,2088.0
52393,D92,43,2067.0
52394,D92,44,2053.0
52395,D92,45,2077.0
52396,D92,46,2043.0
52397,D92,47,2036.0
52398,D92,48,2031.0
52399,D92,49,2040.0
52400,D92,50,2085.0
52401,D92,51,2104.0
52402,D92,52,2111.0
52403,D92,53,2125.0
52404,D92,54,2126.0
52405,D92,55,2224.0
52406,D92,56,2190.0
52407,D92,57,2238.0
52408,D92,58,2156.0
52409,D92,59,2059.0
52410,D92,60,1949.0
52411,D92,61,1962.0
52412,D92,62,1971.0
52413,D92,63,1971.0
52414,D92,64,1917.0
52415,D92,65,1934.0
52416,D92,66,1980.0
52417,D92,67,1956.0
52418,D92,68,2021.0
52419,D92,69,1974.0
52420,D92,70,2027.0
52421,D92,71,2063.0
52422,D92,72,2066.0
52423,D92,73,2066.0
52424,D92,74,2071.0
52425,D92,75,2146.0
52426,D92,76,2067.0
52427,D92,77,2019.0
52428,D92,78,2049.0
52429,D92,79,2020.0
52430,D92,80,2025.0
52431,D92,81,2032.0
52432,D92,82,2015.0
52433,D92,83,2054.0
52434,D92,84,2058.0
52435,D92,85,2054.0
52436,D92,86,2082.0
52437,D92,87,2076.0
52438,D92,88,2052.0
52439,D92,89,2041.0
52440,D92,90,2040.0
52441,D92,91,2042.0
52442,D92,92,1956.0
52443,D92,93,1875.0
52444,D92,94,2004.0
52445,D92,95,1921.0
52446,D92,96,2012.0
52447,D92,97,1992.0
52448,D92,98,1914.0
52449,D92,99,1968.0
52450,D92,100,1963.0
52451,D92,101,1889.0
52452,D92,102,1867.0
52453,D92,103,1922.0
52454,D92,104,1915.0
52455,D92,105,1806.0
52456,D92,106,1780.0
52457,D92,107,1785.0
52458,D92,108,1815.0
52459,D92,109,1834.0
52460,D92,110,1858.0
52461,D92,111,1765.0
52462,D92,112,1722.0
52463,D92,113,1733.0
52464,D92,114,1678.0
52465,D92,115,1671.0
52466,D92,116,1661.0
52467,D92,117,1655.0
52468,D92,118,1613.0
52469,D92,119,1641.0
52470,D92,120,1618.0
52471,D92,121,1602.0
52472,D92,122,1599.0
52473,D92,123,1609.0
52474,D92,124,1531.0
52475,D92,125,1519.0
52476,D92,126,1445.0
52477,D92,127,1349.0
52478,D92,128,1371.0
52479,D92,129,1430.0
52480,D92,130,1309.0
52481,D92,131,1364.0
52482,D92,132,1439.0
52483,D92,133,1400.0
52484,D92,134,1458.0
52485,D92,135,1427.0
52486,D92,136,1400.0
52487,D92,137,1500.0
52488,D92,138,1521.0
52489,D92,139,1474.0
52490,D92,140,1442.0
52491,D92,141,1454.0
52492,D92,142,1414.0
52493,D92,143,1424.0
52494,D92,144,1458.0
52495,D92,145,1458.0
52496,D92,146,1528.0
52497,D92,147,1571.0
52498,D92,148,1520.0
52499,D92,149,1556.0
52500,D92,150,1561.0
52501,D92,151,1597.0
52502,D92,152,1575.0
52503,D92,153,1588.0
52504,D92,154,1594.0
52505,D92,155,1574.0
52506,D92,156,1574.0
52507,D92,157,1563.0
52508,D92,158,1608.0
52509,D92,159,1642.0
52510,D92,160,1621.0
52511,D92,161,1621.0
52512,D92,162,1586.0
52513,D92,163,1570.0
52514,D92,164,1597.0
52515,D92,165,1574.0
52516,D92,166,1634.0
52517,D92,167,1637.0
52518,D92,168,1592.0
52519,D92,169,1621.0
52520,D92,170,1656.0
52521,D92,171,1598.0
52522,D92,172,1607.0
52523,D92,173,1590.0
52524,D92,174,1560.0
52525,D92,175,1547.0
52526,D92,176,1553.0
52527,D92,177,1519.0
52528,D92,178,1500.0
52529,D92,179,1521.0
52530,D92,180,1541.0
52531,D92,181,1553.0
52532,D92,182,1597.0
52533,D92,183,1594.0
52534,D92,184,1629.0
52535,D92,185,1619.0
52536,D92,186,1599.0
52537,D92,187,1589.0
52538,D92,188,1582.0
52539,D92,189,1605.0
52540,D92,190,1664.0
52541,D92,191,1624.0
52542,D92,192,1624.0
52543,D92,193,1598.0
52544,D92,194,1649.0
52545,D92,195,1653.0
52546,D92,196,1704.0
52547,D92,197,1662.0
52548,D92,198,1659.0
52549,D92,199,1667.0
52550,D92,200,1675.0
52551,D92,201,1669.0
52552,D92,202,1642.0
52553,D92,203,1627.0
52554,D92,204,1679.0
52555,D92,205,1744.0
52556,D92,206,1739.0
52557,D92,207,1757.0
52558,D92,208,1763.0
52559,D92,209,1752.0
52560,D92,210,1745.0
52561,D92,211,1716.0
52562,D92,212,1725.0
52563,D92,213,1709.0
52564,D92,214,1696.0
52565,D92,215,1739.0
52566,D92,216,1710.0
52567,D92,217,1679.0
52568,D92,218,1682.0
52569,D92,219,1712.0
52570,D92,220,1702.0
52571,D92,221,1692.0
52572,D92,222,1701.0
52573,D92,223,1754.0
52574,D92,224,1776.0
52575,D92,225,1761.0
52576,D92,226,1737.0
52577,D92,227,1750.0
52578,D92,228,1744.0
52579,D92,229,1715.0
52580,D92,230,1685.0
52581,D92,231,1736.0
52582,D92,232,1760.0
52583,D92,233,1744.0
52584,D92,234,1730.0
52585,D92,235,1726.0
52586,D92,236,1710.0
52587,D92,237,1688.0
52588,D92,238,1693.0
52589,D92,239,1712.0
52590,D92,240,1674.0
52591,D92,241,1675.0
52592,D92,242,1659.0
52593,D92,243,1675.0
52594,D92,244,1640.0
52595,D92,245,1618.0
52596,D92,246,1633.0
52597,D92,247,1666.0
52598,D92,248,1605.0
52599,D92,249,1647.0
52600,D92,250,1673.0
52601,D92,251,1664.0
52602,D92,252,1662.0
52603,D92,253,1648.0
52604,D92,254,1615.0
52605,D92,255,1587.0
52606,D92,256,1534.0
52607,D92,257,1555.0
52608,D92,258,1556.0
52609,D92,259,1568.0
52610,D92,260,1580.0
52611,D92,261,1539.0
52612,D92,262,1544.0
52613,D92,263,1554.0
52614,D92,264,1590.0
52615,D92,265,1573.0
52616,D92,266,1596.0
52617,D92,267,1592.0
52618,D92,268,1606.0
52619,D92,269,1646.0
52620,D92,270,1671.0
52621,D92,271,1723.0
52622,D92,272,1707.0
52623,D92,273,1741.0
52624,D92,274,1763.0
52625,D92,275,1759.0
52626,D92,276,1746.0
52627,D92,277,1735.0
52628,D92,278,1750.0
52629,D92,279,1766.0
52630,D92,280,1710.0
52631,D92,281,1738.0
52632,D92,282,1747.0
52633,D92,283,1711.0
52634,D92,284,1691.0
52635,D92,285,1668.0
52636,D92,286,1653.0
52637,D92,287,1652.0
52638,D92,288,1698.0
52639,D92,289,1665.0
52640,D92,290,1671.0
52641,D92,291,1658.0
52642,D92,292,1589.0
52643,D92,293,1603.0
52644,D92,294,1607.0
52645,D92,295,1597.0
52646,D92,296,1624.0
52647,D92,297,1643.0
52648,D92,298,1648.0
52649,D92,299,1612.0
52650,D92,300,1635.0
52651,D92,301,1608.0
52652,D92,302,1687.0
52653,D92,303,1729.0
52654,D92,304,1742.0
52655,D92,305,1769.0
52656,D92,306,1773.0
52657,D92,307,1815.0
52658,D92,308,1834.0
52659,D92,309,1822.0
52660,D92,310,1867.0
52661,D92,311,1887.0
52662,D92,312,1846.0
52663,D92,313,1854.0
52664,D92,314,1838.0
52665,D92,315,1808.0
52666,D92,316,1791.0
52667,D92,317,1804.0
52668,D92,318,1768.0
52669,D92,319,1762.0
52670,D92,320,1762.0
52671,D92,321,1774.0
52672,D92,322,1795.0
52673,D92,323,1842.0
52674,D92,324,1825.0
52675,D92,325,1772.0
52676,D92,326,1796.0
52677,D92,327,1781.0
52678,D92,328,1785.0
52679,D92,329,1749.0
52680,D92,330,1741.0
52681,D92,331,1733.0
52682,D92,332,1708.0
52683,D92,333,1712.0
52684,D92,334,1692.0
52685,D92,335,1693.0
52686,D92,336,1701.0
52687,D92,337,1687.0
52688,D92,338,1676.0
52689,D92,339,1690.0
52690,D92,340,1784.0
52691,D92,341,1812.0
52692,D92,342,1807.0
52693,D92,343,1781.0
52694,D92,344,1817.0
52695,D92,345,1805.0
52696,D92,346,1810.0
52697,D92,347,1919.0
52698,D92,348,1919.0
52699,D92,349,1914.0
52700,D92,350,1902.0
52701,D92,351,1878.0
52702,D92,352,1810.0
52703,D92,353,1780.0
52704,D92,354,1840.0
52705,D92,355,1847.0
52706,D92,356,1848.0
52707,D92,357,1850.0
52708,D92,358,1870.0
52709,D92,359,1853.0
52710,D92,360,1847.0
52711,D92,361,1835.0
52712,D92,362,1810.0
52713,D92,363,1796.0
52714,D92,364,1809.0
52715,D92,365,1829.0
52716,D92,366,1838.0
52717,D92,367,1851.0
52718,D92,368,1815.0
52719,D92,369,1816.0
52720,D92,370,1793.0
52721,D92,371,1786.0
52722,D92,372,1711.0
52723,D92,373,1658.0
52724,D92,374,1662.0
52725,D92,375,1676.0
52726,D92,376,1670.0
52727,D92,377,1718.0
52728,D92,378,1718.0
52729,D92,379,1749.0
52730,D92,380,1768.0
52731,D92,381,1751.0
52732,D92,382,1746.0
52733,D92,383,1675.0
52734,D92,384,1680.0
52735,D92,385,1644.0
52736,D92,386,1626.0
52737,D92,387,1634.0
52738,D92,388,1693.0
52739,D92,389,1651.0
52740,D92,390,1668.0
52741,D92,391,1636.0
52742,D92,392,1673.0
52743,D92,393,1707.0
52744,D92,394,1702.0
52745,D92,395,1730.0
52746,D92,396,1690.0
52747,D92,397,1710.0
52748,D92,398,1726.0
52749,D92,399,1731.0
52750,D92,400,1754.0
52751,D92,401,1737.0
52752,D92,402,1716.0
52753,D92,403,1734.0
52754,D92,404,1720.0
52755,D92,405,1701.0
52756,D92,406,1672.0
52757,D92,407,1652.0
52758,D92,408,1593.0
52759,D92,409,1599.0
52760,D92,410,1615.0
52761,D92,411,1655.0
52762,D92,412,1664.0
52763,D92,413,1658.0
52764,D92,414,1635.0
52765,D92,415,1610.0
52766,D92,416,1637.0
52767,D92,417,1651.0
52768,D92,418,1655.0
52769,D92,419,1667.0
52770,D92,420,1704.0
52771,D92,421,1694.0
52772,D92,422,1681.0
52773,D92,423,1675.0
52774,D92,424,1670.0
52775,D92,425,1694.0
52776,D92,426,1687.0
52777,D92,427,1714.0
52778,D92,428,1699.0
52779,D92,429,1717.0
52780,D92,430,1686.0
52781,D92,431,1736.0
52782,D92,432,1758.0
52783,D92,433,1771.0
52784,D92,434,1788.0
52785,D92,435,1800.0
52786,D92,436,1797.0
52787,D92,437,1798.0
52788,D92,438,1791.0
52789,D92,439,1783.0
52790,D92,440,1783.0
52791,D92,441,1781.0
52792,D92,442,1762.0
52793,D92,443,1720.0
52794,D92,444,1724.0
52795,D92,445,1738.0
52796,D92,446,1723.0
52797,D92,447,1691.0
52798,D92,448,1677.0
52799,D92,449,1637.0
52800,D92,450,1666.0
52801,D92,451,1655.0
52802,D92,452,1619.0
52803,D92,453,1637.0
52804,D92,454,1644.0
52805,D92,455,1615.0
52806,D92,456,1625.0
52807,D92,457,1645.0
52808,D92,458,1660.0
52809,D92,459,1665.0
52810,D92,460,1678.0
52811,D92,461,1707.0
52812,D92,462,1723.0
52813,D92,463,1768.0
52814,D92,464,1796.0
52815,D92,465,1799.0
52816,D92,466,1801.0
52817,D92,467,1791.0
52818,D92,468,1779.0
52819,D92,469,1750.0
52820,D92,470,1763.0
52821,D92,471,1725.0
52822,D92,472,1717.0
52823,D92,473,1662.0
52824,D92,474,1652.0
52825,D92,475,1618.0
52826,D92,476,1604.0
52827,D92,477,1623.0
52828,D92,478,1604.0
52829,D92,479,1637.0
52830,D92,480,1617.0
52831,D92,481,1630.0
52832,D92,482,1640.0
52833,D92,483,1640.0
52834,D92,484,1650.0
52835,D92,485,1632.0
52836,D92,486,1646.0
52837,D92,487,1611.0
52838,D92,488,1620.0
52839,D92,489,1642.0
52840,D92,490,1652.0
52841,D92,491,1653.0
52842,D92,492,1684.0
52843,D92,493,1694.0
52844,D92,494,1695.0
52845,D92,495,1713.0
52846,D92,496,1686.0
52847,D92,497,1674.0
52848,D92,498,1692.0
52849,D92,499,1695.0
52850,D92,500,1714.0
52851,D92,501,1729.0
52852,D92,502,1695.0
52853,D92,503,1716.0
52854,D92,504,1755.0
52855,D92,505,1759.0
52856,D92,506,1751.0
52857,D92,507,1742.0
52858,D92,508,1786.0
52859,D92,509,1815.0
52860,D92,510,1821.0
52861,D92,511,1858.0
52862,D92,512,1880.0
52863,D92,513,1875.0
52864,D92,514,1895.0
52865,D92,515,1889.0
52866,D92,516,1888.0
52867,D92,517,1894.0
52868,D92,518,1899.0
52869,D92,519,1917.0
52870,D92,520,1918.0
52871,D92,521,1907.0
52872,D92,522,1883.0
52873,D92,523,1888.0
52874,D92,524,1874.0
52875,D92,525,1892.0
52876,D92,526,1918.0
52877,D92,527,1875.0
52878,D92,528,1881.0
52879,D92,529,1929.0
52880,D92,530,1955.0
52881,D92,531,1934.0
52882,D92,532,1978.0
52883,D92,533,1977.0
52884,D92,534,1958.0
52885,D92,535,1973.0
52886,D92,536,1987.0
52887,D92,537,1959.0
52888,D92,538,1993.0
52889,D92,539,2010.0
52890,D92,540,2023.0
52891,D92,541,1997.0
52892,D92,542,2015.0
52893,D92,543,2032.0
52894,D92,544,2014.0
52895,D92,545,2044.0
52896,D92,546,2040.0
52897,D92,547,2040.0
52898,D92,548,2068.0
52899,D92,549,2095.0
52900,D92,550,2102.0
52901,D92,551,2143.0
52902,D92,552,2129.0
52903,D92,553,2103.0
52904,D92,554,2070.0
52905,D92,555,2066.0
52906,D92,556,2049.0
52907,D92,557,2050.0
52908,D92,558,2087.0
52909,D92,559,2063.0
52910,D92,560,2040.0
52911,D92,561,2018.0
52912,D92,562,2048.0
52913,D92,563,2081.0
52914,D92,564,2070.0
52915,D92,565,2102.0
52916,D92,566,2119.0
52917,D92,567,2150.0
52918,D92,568,2138.0
52919,D92,569,2140.0
52920,D93,1,1500.0
52921,D93,2,2133.0
52922,D93,3,2139.0
52923,D93,4,2111.0
52924,D93,5,2090.0
52925,D93,6,2104.0
52926,D93,7,2092.0
52927,D93,8,2084.0
52928,D93,9,2058.0
52929,D93,10,2012.0
52930,D93,11,2043.0
52931,D93,12,2016.0
52932,D93,13,1994.0
52933,D93,14,2018.0
52934,D93,15,2015.0
